STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,WESF
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141104,0.32,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141105,0.02,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141106,0.48,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141107,0.28,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141108,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141109,0.05,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141110,0.13,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141111,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141113,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141114,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141115,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141117,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141118,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141119,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141120,0.10,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141121,0.09,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141122,0.55,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141123,0.46,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141124,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141125,0.18,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141126,0.08,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141128,0.42,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141129,1.08,1.0,1.0,0.1
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141130,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141201,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141202,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141203,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141204,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141205,0.14,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141206,0.34,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141207,0.03,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141208,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141209,0.79,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141210,0.59,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141211,0.37,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141212,0.36,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141214,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141215,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141216,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141217,0.06,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141218,0.15,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141219,0.65,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141220,0.35,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141221,0.28,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141222,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141224,1.15,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20141225,0.04,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150103,0.03,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150104,0.11,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150105,0.21,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150106,0.06,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150107,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150108,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150109,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150110,0.09,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150111,0.07,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150112,0.04,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150113,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150114,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150115,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150116,0.47,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150121,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150122,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150123,0.06,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150126,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150127,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150128,0.10,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150129,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150130,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150131,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150202,0.07,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150203,0.26,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150204,0.07,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150205,0.69,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150206,0.67,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150207,0.87,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150210,0.19,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150211,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150212,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150213,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150214,0.03,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150215,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150216,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150217,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150218,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150219,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150220,0.08,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150222,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150223,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150224,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150225,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150226,0.06,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150227,0.64,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150228,0.07,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150301,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150302,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150303,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150304,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150305,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150306,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150309,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150310,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150311,0.02,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150312,0.06,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150313,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150314,0.64,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150315,0.54,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150316,1.64,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150317,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150318,0.02,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150319,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150320,0.03,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150321,0.11,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150324,0.41,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150325,0.16,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150326,0.03,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150327,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150328,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150329,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150330,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150331,0.06,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150401,0.17,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150402,0.19,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150403,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150404,0.02,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150405,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150406,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150407,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150408,0.03,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150409,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150410,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150412,0.04,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150413,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150414,0.39,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150415,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150416,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150417,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150427,0.00,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150428,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150429,0.09,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150430,0.01,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150501,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150502,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150503,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150504,0.00,-9999,0.0,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150505,0.07,-9999,-9999,-9999
GHCND:US1WAKG0188,SEATTLE 3.3 N WA US,20150506,0.44,-9999,-9999,-9999
